date,usd_zar
2025-07-07,17.7515
2025-07-08,17.7846
2025-07-09,17.8398
2025-07-10,17.7727
2025-07-11,17.9611
2025-07-14,17.8691
2025-07-15,17.8123
2025-07-16,17.9124
2025-07-17,17.8988
2025-07-18,17.7124
2025-07-21,17.7141
2025-07-22,17.5776
2025-07-23,17.561
2025-07-24,17.597
2025-07-29,17.965
2025-07-30,17.8685
2025-07-31,18.119
2025-08-01,18.3234
2025-08-04,18.0216
2025-08-06,17.8137
2025-08-07,17.7248
2025-08-08,17.7095
2025-08-11,17.7663
2025-08-12,17.715
2025-08-13,17.516
2025-08-15,17.5856
2025-08-18,17.6133
2025-08-19,17.616
2025-08-20,17.7023
2025-08-21,17.7026
2025-08-22,17.6292
2025-08-25,17.5549
2025-08-27,17.7624
2025-08-28,17.6276
2025-08-29,17.7355
2025-09-01,17.58
2025-09-02,17.7263
2025-09-03,17.6298
2025-09-04,17.7917
2025-09-05,17.6661
2025-09-08,17.5674
2025-09-09,17.4847
2025-09-10,17.5707
2025-09-11,17.5456
2025-09-12,17.3861
2025-09-15,17.3219
2025-09-16,17.3583
2025-09-17,17.3862
2025-09-18,17.3532
2025-09-19,17.3858
2025-09-22,17.3041
2025-09-23,17.3187
2025-09-24,17.2967
2025-09-25,17.3482
2025-09-26,17.4503
2025-09-29,17.2882
2025-09-30,17.2745
2025-10-01,17.1836
2025-10-02,17.1856
2025-10-03,17.2567
2025-10-06,17.2487
2025-10-07,17.1987
2025-10-08,17.1867
2025-10-09,17.1023
2025-10-10,17.2132
2025-10-13,17.3636
2025-10-14,17.463
2025-10-15,17.3206
2025-10-16,17.3165
2025-10-17,17.3786
2025-10-20,17.3213
2025-10-21,17.3301
2025-10-22,17.4601
2025-10-23,17.3484
2025-10-24,17.3286
2025-10-27,17.1864
2025-10-28,17.2502
2025-10-29,17.1058
2025-10-30,17.3524
2025-10-31,17.349
2025-11-03,17.3088
2025-11-04,17.4693
2025-11-05,17.4434
2025-11-06,17.345
2025-11-07,17.348
2025-11-11,17.1662
2025-11-12,17.0462
2025-11-13,17.0028
2025-11-14,17.1326
2025-11-17,17.0774
2025-11-18,17.2348
2025-11-19,17.1569
2025-11-20,17.2388
2025-11-21,17.3585
2025-11-24,17.2801
2025-11-25,17.2176
2025-11-26,17.1424
2025-11-27,17.1731
2025-11-28,17.1159
2025-12-01,17.0756
2025-12-02,17.1037
2025-12-03,17.0812
2025-12-04,16.9809
2025-12-05,16.9316
2025-12-08,16.9642
2025-12-09,17.0715
2025-12-10,17.0274
2025-12-11,16.9409
2025-12-12,16.8559
2025-12-15,16.7772
2025-12-16,16.7599
2025-12-17,16.7333
2025-12-18,16.7773
2025-12-19,16.7764
2025-12-22,16.6993
2025-12-23,16.6345
2025-12-24,16.6362
2025-12-29,16.6556
2025-12-30,16.6344
2025-12-31,16.548
2026-01-02,16.514
2026-01-05,16.4839
2026-01-06,16.3963
2026-01-07,16.4543
2026-01-08,16.5149
2026-01-09,16.575
2026-01-12,16.3888
2026-01-13,16.454
2026-01-14,16.3952
2026-01-15,16.3721
2026-01-16,16.3882
